STDZD_PROP_CITY,state,minlat,maxlat,minlon,maxlon
GREEN POND,SC,32.535522,32.766914,-80.692312,-80.414493
GREEN SEA,SC,34.120297,34.21892,-79.02345,-78.878385
GREENVILLE,SC,34.715836,34.965439,-82.521362,-82.230324
GREENWOOD,SC,34.021565,34.305325,-82.263313,-82.009674
GREER,SC,34.801971,35.09355,-82.338959,-82.110031
GRESHAM,SC,33.7782,34.019978,-79.441343,-79.2594
HAMER,SC,34.405759,34.569639,-79.400202,-79.257408
HAMPTON,SC,32.805569,32.924882,-81.17221,-81.0263
HANAHAN,SC,32.900818,32.972969,-80.04203,-79.982536
HARDEEVILLE,SC,32.137928,32.378122,-81.12336,-80.967186
HARLEYVILLE,SC,33.179016,33.29485,-80.556549,-80.356167
HARTSVILLE,SC,34.237732,34.53568,-80.214241,-79.946282
HEATH SPRINGS,SC,34.46989,34.684056,-80.850388,-80.586634
HEMINGWAY,SC,33.579158,33.81163,-79.631882,-79.176712
HICKORY GROVE,SC,34.898869,35.01572,-81.484825,-81.39616
HILTON HEAD ISLAND,SC,32.109268,32.272955,-80.827477,-80.669533
HODGES,SC,34.227232,34.370819,-82.327997,-82.12646
HOLLY HILL,SC,33.245407,33.417494,-80.554539,-80.313779
HOLLYWOOD,SC,32.64472,32.779049,-80.415871,-80.132034
HONEA PATH,SC,34.329406,34.606753,-82.486137,-82.225497
HOPKINS,SC,33.834218,34.005803,-80.917912,-80.758469
HUGER,SC,32.973685,33.168888,-79.871487,-79.709854
INMAN,SC,34.984703,35.176472,-82.210182,-81.952258
IRMO,SC,34.078392,34.201122,-81.266928,-81.14357
ISLANDTON,SC,32.858703,33.015849,-81.019906,-80.881507
ISLE OF PALMS,SC,32.775036,32.848124,-79.810852,-79.704583
IVA,SC,34.1645,34.39032,-82.79042,-82.461464
JACKSON,SC,33.287,33.413002,-81.931076,-81.739112
JAMESTOWN,SC,33.116381,33.297099,-79.7634,-79.418365
JEFFERSON,SC,34.574442,34.7126,-80.477765,-80.287574
JENKINSVILLE,SC,34.23048,34.363744,-81.309895,-81.233942
JOANNA,SC,34.403366,34.428524,-81.82235,-81.793747
JOHNS ISLAND,SC,32.559792,32.81913,-80.182961,-80.005915
JOHNSONVILLE,SC,33.777325,33.91887,-79.582043,-79.395973
JOHNSTON,SC,33.703655,33.885439,-81.888813,-81.6923
JONESVILLE,SC,34.729842,34.883249,-81.803593,-81.469409
KERSHAW,SC,34.403419,34.694088,-80.671506,-80.405449
KINARDS,SC,34.267335,34.428945,-81.855312,-81.657305
KINGSTREE,SC,33.580587,33.784141,-79.939967,-79.653303
LADSON,SC,32.950204,33.033375,-80.163254,-80.080833
LAKE CITY,SC,33.738487,33.93102,-79.94001,-79.543999
LAKE VIEW,SC,34.3112,34.419778,-79.278553,-79.141718
LAMAR,SC,34.096348,34.294467,-80.1508,-80.000061
LANCASTER,SC,34.582564,34.94187,-80.8878,-80.509703
LANDRUM,SC,35.06891,35.197613,-82.359068,-82.090258
LANE,SC,33.431074,33.5354,-79.896295,-79.75438
LANGLEY,SC,33.5177,33.5177,-81.8441,-81.8441
LATTA,SC,34.261387,34.468713,-79.59809,-79.33834
LAURENS,SC,34.383016,34.601455,-82.2053,-81.907212
LEESVILLE,SC,33.711208,34.08342,-81.561099,-81.29857
LEXINGTON,SC,33.790123,34.046767,-81.386208,-81.126785
LIBERTY,SC,34.683517,34.853083,-82.776184,-82.599625
LIBERTY HILL,SC,34.478,34.478,-80.8019,-80.8019
LITTLE MOUNTAIN,SC,34.132782,34.236261,-81.463026,-81.258202
LITTLE RIVER,SC,33.83683,33.932915,-78.729301,-78.581726
LITTLE ROCK,SC,34.482657,34.597401,-79.4621,-79.398176
LODGE,SC,32.992377,33.0933,-81.022545,-80.880853
LONG CREEK,SC,34.72627,34.796437,-83.315248,-83.241531
LONGS,SC,33.819048,34.015828,-78.840572,-78.675621
LORIS,SC,33.905401,34.133757,-79.077759,-78.747845
LUGOFF,SC,34.062698,34.31788,-80.799408,-80.634441
LURAY,SC,32.8073,32.850929,-81.28262,-81.212003
LYMAN,SC,34.939661,35.028958,-82.220085,-82.10526
LYNCHBURG,SC,33.923547,34.124846,-80.186224,-79.951051
MANNING,SC,33.517986,33.785806,-80.39305,-80.010626
MARIETTA,SC,34.963355,35.162406,-82.643456,-82.448002
MARION,SC,33.97783,34.297121,-79.545357,-79.285712
MARTIN,SC,33.0299,33.157279,-81.5517,-81.4496
MAULDIN,SC,34.752319,34.802189,-82.328773,-82.281456
MAYESVILLE,SC,33.905,34.103395,-80.296714,-80.132319
MAYO,SC,35.0838,35.0838,-81.86,-81.86
MC BEE,SC,34.328841,34.5537,-80.3237,-80.1627
MC CLELLANVILLE,SC,33.038044,33.200979,-79.596282,-79.402176
MC COLL,SC,34.617325,34.742782,-79.654162,-79.480955
MC CONNELLS,SC,34.82251,34.904542,-81.307045,-81.16404
MC CORMICK,SC,33.848951,33.9688,-82.42753,-82.047569
MODOC,SC,33.6973,33.76115,-82.227825,-82.107521
MONCKS CORNER,SC,33.045631,33.272499,-80.167273,-79.884811
MONETTA,SC,33.717993,33.875608,-81.630295,-81.524358
MOORE,SC,34.800694,34.910187,-82.088652,-81.968197
MOUNT CARMEL,SC,33.989,34.0185,-82.5187,-82.4395
MOUNT CROGHAN,SC,34.688596,34.808075,-80.3244,-80.210583
MOUNT PLEASANT,SC,32.772915,32.927071,-79.906441,-79.744438
MOUNTAIN REST,SC,34.775015,34.92928,-83.2778,-83.096612
MOUNTVILLE,SC,34.311251,34.442377,-82.042951,-81.890808
MULLINS,SC,34.054859,34.278742,-79.334171,-79.165326
MURRELLS INLET,SC,33.518131,33.623471,-79.08847,-78.983818
MYRTLE BEACH,SC,33.589866,33.799179,-79.075142,-78.738396
NEESES,SC,33.455049,33.58482,-81.252481,-80.988838
NESMITH,SC,33.608871,33.735363,-79.660776,-79.472001
NEW ELLENTON,SC,33.392834,33.434327,-81.711792,-81.674911
NEW ZION,SC,33.7239,33.8375,-80.072996,-79.9662
NEWBERRY,SC,34.122976,34.421116,-81.788201,-81.484851
NICHOLS,SC,34.075059,34.336897,-79.204367,-78.987435
NINETY SIX,SC,33.978903,34.238422,-82.095261,-81.894547
NORRIS,SC,34.759052,34.77608,-82.764069,-82.748726
NORTH,SC,33.554667,33.705766,-81.23768,-80.952114
NORTH AUGUSTA,SC,33.467746,33.685004,-82.04644,-81.879213
NORTH CHARLESTON,SC,32.815476,32.950233,-80.138885,-79.9365
NORTH MYRTLE BEACH,SC,33.791123,33.861237,-78.778114,-78.586723
NORWAY,SC,33.395012,33.480471,-81.20103,-81.0709
OKATIE,SC,32.121941,32.381332,-80.995949,-80.811188
OLANTA,SC,33.88866,34.012181,-79.992934,-79.869278
OLAR,SC,33.1238,33.260975,-81.270197,-81.0761
ORANGEBURG,SC,33.411469,33.647967,-81.0567,-80.686778
PACOLET,SC,34.859505,34.949146,-81.801733,-81.617895
PAGELAND,SC,34.663746,34.817124,-80.554,-80.289487
PAMPLICO,SC,33.853421,34.089027,-79.662141,-79.497498
PATRICK,SC,34.5708,34.6514,-80.1633,-79.9793
PAULINE,SC,34.725295,34.850391,-81.917053,-81.782825
PAWLEYS ISLAND,SC,33.386967,33.503704,-79.194794,-79.07235
PELION,SC,33.689121,33.838566,-81.340759,-81.171822
PELZER,SC,34.571796,34.690017,-82.578186,-82.302136
PENDLETON,SC,34.584103,34.703732,-82.813293,-82.599869
PICKENS,SC,34.819743,35.050274,-82.835854,-82.615822
PIEDMONT,SC,34.657477,34.796986,-82.590432,-82.327805
PINELAND,SC,32.545578,32.701126,-81.1991,-81.042
PINEVILLE,SC,33.371113,33.452415,-80.151162,-79.979149
PINEWOOD,SC,33.641239,33.790061,-80.539035,-80.316487
PINOPOLIS,SC,33.224365,33.281251,-80.167726,-80.030739
PLUM BRANCH,SC,33.7647,33.8962,-82.306,-82.133887
POMARIA,SC,34.226232,34.420866,-81.492202,-81.330822
PORT ROYAL,SC,32.373389,32.400391,-80.707344,-80.680161
PROSPERITY,SC,34.078769,34.305267,-81.597969,-81.414121
RAVENEL,SC,32.7557,32.899254,-80.298399,-80.136169
REEVESVILLE,SC,33.118057,33.249043,-80.735838,-80.609726
REIDVILLE,SC,34.8627,34.8627,-82.1144,-82.1144
REMBERT,SC,33.979534,34.18288,-80.606215,-80.357325
RICHBURG,SC,34.598446,34.780769,-81.073302,-80.929266
RIDGE SPRING,SC,33.697645,33.92,-81.734532,-81.598183
RIDGELAND,SC,32.314934,32.65419,-81.197032,-80.852318
RIDGEVILLE,SC,32.877925,33.250898,-80.427305,-80.195347
RIDGEWAY,SC,34.238663,34.419594,-81.073557,-80.707428
ROCK HILL,SC,34.793322,35.030949,-81.171783,-80.879021
ROEBUCK,SC,34.737075,34.922321,-81.989747,-81.902809
ROUND O,SC,32.7695,33.068432,-80.614113,-80.46626
ROWESVILLE,SC,33.315323,33.419278,-80.845467,-80.727247
RUBY,SC,34.6852,34.7719,-80.234122,-80.1636
RUFFIN,SC,32.835281,33.076012,-80.887658,-80.733169
SAINT GEORGE,SC,33.065507,33.290053,-80.679045,-80.48188
SAINT HELENA ISLAND,SC,32.290627,32.451488,-80.644897,-80.42952
SAINT MATTHEWS,SC,33.580833,33.779866,-80.952332,-80.618585
SAINT STEPHEN,SC,33.295204,33.457478,-79.991859,-79.7627
SALEM,SC,34.804001,35.019371,-83.033137,-82.902626
SALLEY,SC,33.519472,33.688501,-81.484894,-81.193296
SALTERS,SC,33.497318,33.621971,-79.9432,-79.753891
SALUDA,SC,33.878233,34.179844,-81.978714,-81.572512
SANTEE,SC,33.404641,33.527592,-80.621752,-80.436207
SCRANTON,SC,33.875247,34.001272,-79.902802,-79.638644
SEABROOK,SC,32.511814,32.614521,-80.814552,-80.601089
SELLERS,SC,34.270371,34.325165,-79.514543,-79.444954
SENECA,SC,34.540937,34.826306,-83.047227,-82.85186
SHARON,SC,34.7873,34.98114,-81.463118,-81.301552
SHAW AFB,SC,33.992785,33.992785,-80.486292,-80.486292
SHELDON,SC,32.546333,32.586975,-80.832085,-80.798714
SILVERSTREET,SC,34.182788,34.276486,-81.858539,-81.700179
SIMPSONVILLE,SC,34.625497,34.830582,-82.338806,-82.150655
SIX MILE,SC,34.785255,34.88491,-82.887085,-82.767026
SMOAKS,SC,33.058048,33.183297,-80.931827,-80.671471
SMYRNA,SC,34.962705,35.07028,-81.483599,-81.345634
SOCIETY HILL,SC,34.3775,34.550418,-79.987972,-79.791347
SPARTANBURG,SC,34.810837,35.051441,-82.076324,-81.741527
SPRINGFIELD,SC,33.468876,33.581103,-81.435883,-81.182281
STARR,SC,34.317405,34.441461,-82.822078,-82.625974
STARTEX,SC,34.9283,34.9283,-82.0991,-82.0991
SULLIVANS ISLAND,SC,32.756573,32.776108,-79.865318,-79.813579
SUMMERTON,SC,33.481119,33.6375,-80.4393,-80.223837
SUMMERVILLE,SC,32.904381,33.219463,-80.291557,-80.074466
SUMTER,SC,33.77155,34.152181,-80.563789,-80.188846
SUNSET,SC,34.873463,35.083199,-82.911674,-82.758377
SWANSEA,SC,33.663241,33.80327,-81.245995,-80.919818
TAMASSEE,SC,34.850924,34.94907,-83.070124,-82.999154
TATUM,SC,34.6438,34.6438,-79.5866,-79.5866
TAYLORS,SC,34.883072,35.091204,-82.368658,-82.270081
TILLMAN,SC,32.462341,32.533716,-81.1641,-81.0924
TIMMONSVILLE,SC,33.990089,34.244723,-80.052526,-79.831009
TOWNVILLE,SC,34.480453,34.593536,-82.932077,-82.790238
TRAVELERS REST,SC,34.94557,35.184046,-82.513275,-82.351918
TRENTON,SC,33.630532,33.766644,-81.942056,-81.725082
TROY,SC,33.9621,34.041594,-82.315663,-81.991308
TURBEVILLE,SC,33.8584,33.919786,-80.052133,-79.965773
ULMER,SC,33.048,33.143448,-81.2757,-81.1735
UNION,SC,34.536084,34.833539,-81.82598,-81.435162
VANCE,SC,33.38607,33.452089,-80.515508,-80.380363
VARNVILLE,SC,32.7185,32.895,-81.1555,-80.904029
WADMALAW ISLAND,SC,32.598018,32.710268,-80.252625,-80.078224
WAGENER,SC,33.580305,33.727441,-81.556993,-81.302002
WALHALLA,SC,34.696865,34.872691,-83.152892,-82.984051
WALLACE,SC,34.694447,34.8034,-79.902726,-79.7651
WALTERBORO,SC,32.758993,33.091854,-80.817506,-80.533958
WARD,SC,33.8475,33.9472,-81.766647,-81.6928
WARE SHOALS,SC,34.368871,34.488827,-82.279003,-82.14872
WARRENVILLE,SC,33.471171,33.55835,-81.876709,-81.766411
WATERLOO,SC,34.257001,34.406444,-82.162426,-82.016433
WEDGEFIELD,SC,33.804655,33.944801,-80.553838,-80.460278
WELLFORD,SC,34.913147,35.035899,-82.149399,-82.049271
WEST COLUMBIA,SC,33.871201,34.023983,-81.191345,-81.028185
WEST UNION,SC,34.7335,34.834015,-83.058287,-82.964336
WESTMINSTER,SC,34.523476,34.800338,-83.285903,-82.973885
WESTVILLE,SC,34.42226,34.465435,-80.638723,-80.562025
WHITMIRE,SC,34.39704,34.586903,-81.702178,-81.424591
WILLIAMSTON,SC,34.583954,34.695751,-82.637055,-82.450316
WILLISTON,SC,33.298634,33.50065,-81.534334,-81.313587
WINDSOR,SC,33.39686,33.55156,-81.602653,-81.415598
WINNSBORO,SC,34.163782,34.542095,-81.256348,-80.867196
WOODRUFF,SC,34.654597,34.876174,-82.166196,-81.894699
YEMASSEE,SC,32.590412,32.8032,-80.936491,-80.689221
YORK,SC,34.889778,35.115971,-81.369067,-81.047531
ABERDEEN,SD,45.329558,45.594282,-98.681057,-98.326202
ALCESTER,SD,42.898958,43.09838,-96.731991,-96.568977
ALEXANDRIA,SD,43.499984,43.835172,-97.874102,-97.644835
ALPENA,SD,44.140438,44.285694,-98.47431,-98.231208
AMHERST,SD,45.715611,45.790804,-97.9099,-97.89586
ANDOVER,SD,45.287284,45.501028,-97.978164,-97.876712
ARLINGTON,SD,44.1958,44.550905,-97.269587,-97.027405
ARMOUR,SD,43.205082,43.415679,-98.539192,-98.246732
ARTESIAN,SD,43.850686,44.184386,-98.1134,-97.887671
ASHTON,SD,44.977073,45.071047,-98.6559,-98.360122
ASTORIA,SD,44.521786,44.5857,-96.6019,-96.4601
AURORA,SD,44.181887,44.401331,-96.73369,-96.607343
AVON,SD,42.841158,43.082509,-98.084605,-97.987883
BALTIC,SD,43.688876,43.780518,-96.867069,-96.654668
BATH,SD,45.423035,45.546421,-98.384872,-98.272803
BELLE FOURCHE,SD,44.5832,44.7687,-104.032209,-103.661892
BERESFORD,SD,42.892852,43.244302,-96.912275,-96.687092
BIG STONE CITY,SD,45.180614,45.3836,-96.5963,-96.4525
BISON,SD,45.530561,45.530561,-102.456831,-102.456831
BLACK HAWK,SD,44.137205,44.205496,-103.379651,-103.295587
BLUNT,SD,44.505192,44.52895,-99.995008,-99.946785
BONESTEEL,SD,43.0532,43.0821,-99.0138,-98.9437
BOWDLE,SD,45.376525,45.518727,-99.817419,-99.585196
BOX ELDER,SD,44.081828,44.241834,-103.1396,-102.906741
BRADLEY,SD,45.050692,45.135583,-97.714816,-97.59624
BRANDON,SD,43.500521,43.659801,-96.651807,-96.520956
BRANDT,SD,44.645019,44.70339,-96.662502,-96.579078
BRIDGEWATER,SD,43.44425,43.659283,-97.586889,-97.350013
BRISTOL,SD,45.224814,45.4172,-97.849362,-97.660233
BRITTON,SD,45.704255,45.922033,-97.925474,-97.522637
BROOKINGS,SD,44.181725,44.48695,-96.896769,-96.707592
BRUCE,SD,44.375735,44.540361,-97.027762,-96.786785
BRYANT,SD,44.52,44.66891,-97.6122,-97.330288
BUFFALO,SD,45.4297,45.7765,-103.707,-103.5264
BUFFALO GAP,SD,43.4617,43.491651,-103.313576,-103.3052
BURBANK,SD,42.725043,42.924663,-96.882494,-96.785781
BURKE,SD,43.169,43.3424,-99.3364,-99.1982
CANISTOTA,SD,43.542578,43.6447,-97.38827,-97.148508
CANOVA,SD,43.8335,43.921588,-97.664426,-97.394151
CANTON,SD,43.178614,43.421895,-96.737924,-96.504372
CAPUTA,SD,43.864869,44.009329,-103.026689,-102.590897
CARPENTER,SD,44.499555,44.660652,-98.13966,-97.873569
CARTHAGE,SD,44.095629,44.183318,-97.721977,-97.625222
CASTLEWOOD,SD,44.6074,44.789034,-97.137246,-96.905016
CAVOUR,SD,44.202999,44.399048,-98.113958,-97.992655
CENTERVILLE,SD,42.953261,43.235772,-97.075448,-96.8455
CHAMBERLAIN,SD,43.576853,44.0682,-99.4787,-99.191314
CHANCELLOR,SD,43.330014,43.504912,-97.031357,-96.9247
CHESTER,SD,43.848174,43.935141,-97.035106,-96.894606
CLAIRE CITY,SD,45.8337,45.8705,-97.1443,-97.1268
CLAREMONT,SD,45.602837,45.704589,-98.104401,-97.920235
CLARK,SD,44.758653,45.036313,-97.861259,-97.5729
CLEAR LAKE,SD,44.703056,44.89,-96.905121,-96.591671
COLMAN,SD,43.891933,44.156952,-96.893818,-96.768855
COLOME,SD,43.0821,43.305472,-99.840114,-99.6525
COLTON,SD,43.732013,43.8636,-97.109738,-96.84285
COLUMBIA,SD,45.560852,45.729329,-98.425323,-98.206967
CONDE,SD,45.096209,45.331352,-98.2683,-97.840635
CORONA,SD,45.326028,45.4008,-96.819339,-96.6161
CORSICA,SD,43.384064,43.48518,-98.648232,-98.3315
CRESBARD,SD,45.170093,45.288286,-98.998044,-98.879524
CROOKS,SD,43.645058,43.712455,-96.871242,-96.7763
CUSTER,SD,43.5475,43.920546,-103.919952,-103.5004
DALLAS,SD,43.081934,43.3567,-99.5838,-99.515316
DANTE,SD,42.908536,43.039727,-98.1849,-98.16072
DAVIS,SD,43.213251,43.319632,-97.009388,-96.927793
DE SMET,SD,44.20971,44.52165,-97.716875,-97.454798
DEADWOOD,SD,44.135969,44.384326,-103.7582,-103.493309
DELL RAPIDS,SD,43.753135,43.903911,-96.908831,-96.5519
DELMONT,SD,43.210772,43.354898,-98.231316,-98.110073
DIMOCK,SD,43.441542,43.507953,-98.2133,-97.931165
DOLAND,SD,44.711534,44.980882,-98.193301,-98.038267
DRAPER,SD,43.9253,43.9273,-100.5395,-100.5373
EDEN,SD,45.5878,45.645722,-97.4635,-97.309543
EDGEMONT,SD,43.2952,43.719376,-104.0501,-103.7777
EGAN,SD,43.949622,44.022349,-96.7501,-96.627633
ELK POINT,SD,42.605452,42.852639,-96.786612,-96.580977
ELKTON,SD,44.1549,44.383777,-96.628802,-96.460561
ELLSWORTH AFB,SD,44.158315,44.158315,-103.06838,-103.06838
EMERY,SD,43.495904,43.64455,-97.691821,-97.566987
ENNING,SD,44.546491,44.546491,-102.596621,-102.596621
ERWIN,SD,44.469285,44.526521,-97.471356,-97.289887
ESTELLINE,SD,44.5435,44.6596,-97.05801,-96.783788
ETHAN,SD,43.455771,43.621375,-98.104374,-97.838688
EUREKA,SD,45.694628,45.91213,-99.763859,-99.33008
FAIRBURN,SD,43.6818,43.7304,-103.347,-103.206907
FAIRFAX,SD,43.0231,43.028744,-98.903,-98.8899
FAIRVIEW,SD,43.170471,43.222461,-96.541772,-96.488378
FAITH,SD,44.8445,45.0216,-102.2684,-102.0441
FAULKTON,SD,44.93833,45.193154,-99.310715,-98.960776
FEDORA,SD,43.923745,44.046921,-97.874544,-97.7112
FLANDREAU,SD,43.934582,44.170115,-96.779706,-96.474392
FLORENCE,SD,44.96806,45.151668,-97.407696,-97.164556
FORT PIERRE,SD,44.2038,44.550289,-100.9437,-99.944801
FRANKFORT,SD,44.695761,44.92308,-98.3321,-98.180163
FREDERICK,SD,45.71185,45.900257,-98.621678,-98.310566
FREEMAN,SD,43.227435,43.460887,-97.580056,-97.338547
FULTON,SD,43.680776,43.815542,-97.937225,-97.810153
GANN VALLEY,SD,44.0462,44.0462,-99.0263,-99.0263
GARDEN CITY,SD,44.9253,44.97365,-97.5549,-97.534929
GARRETSON,SD,43.645626,43.835542,-96.691544,-96.4533
GARY,SD,44.7301,44.8921,-96.5573,-96.4516
GAYVILLE,SD,42.811622,42.916894,-97.227599,-97.140672
GEDDES,SD,43.133775,43.35508,-98.825697,-98.5881
GETTYSBURG,SD,44.88207,45.1444,-100.2563,-99.8475
GLENHAM,SD,45.4426,45.618649,-100.3532,-100.202035
GOODWIN,SD,44.79611,44.945911,-96.925757,-96.76937
GREGORY,SD,43.0182,43.2539,-99.455,-99.3957
GRENVILLE,SD,45.467056,45.5167,-97.388866,-97.2625
GROTON,SD,45.303163,45.596062,-98.269584,-98.003365
HAMILL,SD,43.4871,43.6891,-99.7953,-99.643
HARRISBURG,SD,43.366361,43.487134,-96.792948,-96.598069
HARRISON,SD,43.413531,43.432853,-98.666151,-98.524338
HARROLD,SD,44.367228,44.562523,-99.785201,-99.6439
HARTFORD,SD,43.501916,43.747214,-97.049692,-96.870851
HAYES,SD,44.5535,44.5535,-101.1354,-101.1354
HAYTI,SD,44.6264,44.774936,-97.322483,-97.114222
HAZEL,SD,44.716946,44.833083,-97.451047,-97.248714
HECLA,SD,45.84982,45.921713,-98.315361,-98.076983
HENRY,SD,44.795439,44.998594,-97.507753,-97.290148
HERMOSA,SD,43.7249,43.955499,-103.374904,-102.8965
HERREID,SD,45.767949,45.9418,-100.235154,-99.9641
HERRICK,SD,43.1012,43.1175,-99.2201,-99.185184
HIGHMORE,SD,44.425733,44.714435,-99.551337,-99.341307
HILL CITY,SD,43.911025,44.139814,-103.860959,-103.489663
HITCHCOCK,SD,44.513909,44.7195,-98.576424,-98.200572
HOLABIRD,SD,44.497923,44.662717,-99.637972,-99.594059
HOSMER,SD,45.572806,45.636358,-99.473434,-99.272139
HOT SPRINGS,SD,43.296576,43.509885,-103.5479,-103.382876
HOUGHTON,SD,45.68998,45.76298,-98.232852,-98.166962
HOVEN,SD,45.1608,45.3063,-99.8165,-99.77003
HOWARD,SD,43.935608,44.16783,-97.710998,-97.4303
HOWES,SD,44.560591,44.6755,-102.2276,-102.164847
HUDSON,SD,43.083508,43.171834,-96.671298,-96.4503
HUMBOLDT,SD,43.514078,43.77623,-97.133609,-97.009527
HURLEY,SD,43.224979,43.329815,-97.277437,-96.990598
HURON,SD,44.19607,44.588666,-98.369648,-98.032565
IDEAL,SD,43.514438,43.593862,-100.02,-99.822378
IPSWICH,SD,45.275565,45.505871,-99.196699,-98.639359
IRENE,SD,43.053478,43.165164,-97.4194,-97.101555
IROQUOIS,SD,44.209423,44.527585,-97.989662,-97.713312
JAVA,SD,45.362182,45.543178,-99.9147,-99.892692
JEFFERSON,SD,42.519842,42.633519,-96.645649,-96.502123
KADOKA,SD,43.8747,43.9532,-101.6922,-101.4825
KELDRON,SD,45.934598,45.935235,-101.876383,-101.817853
KENNEBEC,SD,43.8861,43.9488,-99.9456,-99.7856
KEYSTONE,SD,43.857038,43.91087,-103.486156,-103.300053
KIMBALL,SD,43.634237,43.960218,-99.0725,-98.860765
LABOLT,SD,45.005528,45.129752,-96.707023,-96.600153
LAKE ANDES,SD,43.072553,43.198617,-98.565445,-98.425827
LAKE CITY,SD,45.681464,45.776022,-97.547193,-97.343494
LAKE NORDEN,SD,44.509196,44.641603,-97.310473,-97.069823
LAKE PRESTON,SD,44.26742,44.484626,-97.4645,-97.266478
LANGFORD,SD,45.587917,45.67523,-97.887929,-97.567599
LEAD,SD,44.134802,44.3856,-103.9146,-103.725574
LEBANON,SD,45.068733,45.07,-99.767999,-99.7666
LEMMON,SD,45.589365,45.945,-102.463736,-101.983307
LENNOX,SD,43.251959,43.428503,-96.962179,-96.777485
LEOLA,SD,45.607006,45.781021,-99.2215,-98.8129
LESTERVILLE,SD,42.976662,43.147052,-97.636684,-97.577465
LETCHER,SD,43.828262,43.9517,-98.351568,-98.011043
LODGEPOLE,SD,45.560363,45.944908,-102.652196,-102.642527
LONG LAKE,SD,45.83915,45.83915,-99.24758,-99.24758
LUDLOW,SD,45.8104,45.8104,-103.3145,-103.3145
MADISON,SD,43.83723,44.120474,-97.269559,-97.0291
MANSFIELD,SD,45.230147,45.344196,-98.814393,-98.492906
MARION,SD,43.279183,43.513437,-97.421,-97.219418
MARTIN,SD,43.113895,43.360299,-101.9106,-101.6338
MARVIN,SD,45.259,45.314599,-96.95043,-96.8827
MC LAUGHLIN,SD,45.7306,45.9104,-101.0002,-100.7073
MEADOW,SD,45.304083,45.5067,-102.280107,-102.018929
MELLETTE,SD,45.098145,45.221407,-98.51628,-98.311407
MENNO,SD,43.151143,43.309099,-97.615104,-97.398955
MIDLAND,SD,44.0586,44.2985,-101.3672,-101.1152
MILBANK,SD,45.080938,45.326656,-96.724244,-96.496838
MILESVILLE,SD,44.4518,44.5311,-101.7156,-101.6787
MILLER,SD,44.422,44.762321,-99.191177,-98.943
MISSION HILL,SD,42.8799,43.03493,-97.349622,-97.259368
MITCHELL,SD,43.586223,43.831217,-98.187018,-97.898311
MOBRIDGE,SD,45.530287,45.5965,-100.4572,-100.3754
MONROE,SD,43.4849,43.5309,-97.2414,-97.1832
MONTROSE,SD,43.627429,43.840312,-97.268257,-97.089807
MORRISTOWN,SD,45.9202,45.9202,-101.7113,-101.7113
MOUND CITY,SD,45.615596,45.727116,-100.2135,-99.890777
MOUNT VERNON,SD,43.552507,43.819398,-98.325972,-98.175615
MURDO,SD,43.88443,43.905,-100.7258,-100.70424
NEMO,SD,44.212144,44.269372,-103.666789,-103.526621
NEW EFFINGTON,SD,45.8342,45.9355,-96.9515,-96.8757
NEW UNDERWOOD,SD,43.994494,44.379636,-102.910184,-102.553508
NEWELL,SD,44.656305,44.7933,-103.5069,-103.3241
NISLAND,SD,44.6335,44.702824,-103.595296,-103.4838
NORTH SIOUX CITY,SD,42.4833,42.552001,-96.545363,-96.476165
NORTHVILLE,SD,45.083722,45.173177,-98.7644,-98.570048
NUNDA,SD,44.109252,44.181868,-97.081606,-96.929674
OACOMA,SD,43.802679,43.835288,-99.407419,-99.340713
OELRICHS,SD,43.1788,43.1788,-103.2323,-103.2323
OLDHAM,SD,44.1822,44.253569,-97.3998,-97.227005
OLIVET,SD,43.214681,43.357308,-97.757274,-97.638561
ONAKA,SD,45.1555,45.205337,-99.5635,-99.4502
ONIDA,SD,44.605718,44.882177,-100.273497,-99.714893
ORAL,SD,43.4059,43.4106,-103.269,-103.2232
ORIENT,SD,44.779447,44.91883,-99.1287,-99.083585
ORTLEY,SD,45.210152,45.3319,-97.226103,-97.16474
OWANKA,SD,44.036673,44.139989,-102.628665,-102.515482
PARKER,SD,43.314583,43.527426,-97.26039,-97.017362
PARKSTON,SD,43.2986,43.453546,-98.165536,-97.757869
PEEVER,SD,45.488981,45.555322,-97.0303,-96.7895
PHILIP,SD,44.023616,44.284,-101.9507,-101.6546
PIEDMONT,SD,44.156091,44.301421,-103.447989,-102.9766
PIERPONT,SD,45.459151,45.5296,-97.840018,-97.755077
PIERRE,SD,44.311317,44.760552,-100.51488,-99.8657
PLANKINTON,SD,43.645921,43.879173,-98.578995,-98.345763
PLATTE,SD,43.269138,43.571101,-99.170916,-98.6994
POLLOCK,SD,45.747866,45.9277,-100.380681,-100.278
PRAIRIE CITY,SD,45.702872,45.702872,-102.744657,-102.744657
PRESHO,SD,43.7274,43.907,-100.1904,-99.9611
PUKWANA,SD,43.6798,43.919801,-99.232775,-99.08168
QUINN,SD,43.965485,44.182712,-102.16759,-102.014895
RAMONA,SD,44.06592,44.175238,-97.349843,-97.122715
RAPID CITY,SD,43.906503,44.212993,-103.589802,-102.97
RAYMOND,SD,44.8486,45.001454,-97.942659,-97.8901
REDFIELD,SD,44.748666,44.970383,-98.811171,-98.355968
REE HEIGHTS,SD,44.5535,44.5535,-99.211708,-99.211708
RELIANCE,SD,43.8037,43.905,-99.6047,-99.4058
RENNER,SD,43.640304,43.695629,-96.777248,-96.692347
